,Job_Title,Company,Salary,Location,URL,Days posted
289,System Engineer (Driver Assistance - Radar), Bosch Group  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=423&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_33c02f9e&cb=1542669748550&jobListingId=3003664638, 25 days ago
290,"Sr. Software Engineer - Test Automation, Android Applications", Bosch Group  ,80000,"Kalamazoo, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=424&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d6e03ad3&cb=1542669748551&jobListingId=3018127411, 11 days ago
291,Intern - Car MultiMedia - November 2010 - long term, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=425&ao=400784&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cd0728d5&cb=1542669748552&jobListingId=3017493844, 12 days ago
292,Technical Project Manager - Driver Assistance Systems (Camera Development), Bosch Group  ,$74k-$115k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=426&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6309976c&cb=1542669748553&jobListingId=3022687271, 7 days ago
293,Powertrain Solutions Engineering Co-Op (Kettering Universty- Section A), Bosch Group  ,$57k-$93k,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=427&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6766621c&cb=1542669748555&jobListingId=3018892633, 11 days ago
294,Software Development Engineer (Driver Assistance - Radar), Bosch Group  ,$68k-$98k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=428&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_29401f35&cb=1542669748556&jobListingId=3003665967, 25 days ago
295,Calibration - Application Engineer - Driver Assistance Systems (Camera Development) for Commercial Vehicles, Bosch Group  ,$57k-$87k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c51c4161&cb=1542669748557&jobListingId=3022687291, 7 days ago
296,Software Development Engineer (Driver Assistance - Radar - Automatic Emergency Braking), Bosch Group  ,$68k-$98k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=180625&s=58&guid=000001672e4848bf9bd388618a69f9f5&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0066e14c&cb=1542669748559&jobListingId=3003665972, 25 days ago
297,Electric Motor Development Internship (Starting January 2019/6 - 8 month internship/40 hours per wee, Bosch  ,$14-$27 per hour,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ffcc9db5&cb=1542669748996&jobListingId=2957820543, 30+ days ago
298,Intern - Organizational Development, Bosch Group  ,80000,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ff831a9e&cb=1542669748997&jobListingId=3004952822, 24 days ago
299,Electronic Repair Technician, Bosch  ,$11-$30 per hour,"Rochester Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=503&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2d17708e&cb=1542669748999&jobListingId=3007295911, 20 days ago
300,GM/SCC Intern, Bosch  ,$56k-$99k,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=504&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_db5de56e&cb=1542669749000&jobListingId=3000634756, 28 days ago
301,Finance Manager, Bosch  ,$118k-$158k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=505&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c447eec6&cb=1542669749001&jobListingId=3009023291,7 days ago
302,Field Applications Engineer - Prototyping & Software Development, Bosch  ,$76k-$111k,"Ann Arbor, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_60a5d801&cb=1542669749002&jobListingId=3003675402, 25 days ago
303,Vehicle Systems Engineer (Simulation Lead), Bosch  ,$80k-$154k,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c77b54a9&cb=1542669749004&jobListingId=3000502590, 28 days ago
304,Senior Diesel Aftertreatment System Calibration Engineer, Bosch Group  ,80000,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ea8402c1&cb=1542669749005&jobListingId=3007000985, 21 days ago
305,Commercial Sales Manager - GM, Bosch  ,$74k-$132k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8d92e4cc&cb=1542669749006&jobListingId=3003713436, 25 days ago
306,Design Methodology Intern January 2019 - DFSS / Shainin, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5c098f33&cb=1542669749007&jobListingId=3000302094, 28 days ago
307,Hardware Engineer Car Multimedia, Bosch Group  ,$74k-$97k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_12a37133&cb=1542669749009&jobListingId=3008384733, 19 days ago
308,Powertrain Solutions Co-Op, Bosch Group  ,80000,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a2289b93&cb=1542669749010&jobListingId=3002370508, 26 days ago
309,Software Engineer - Chassis Controls, Bosch  ,$70k-$114k,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0e852610&cb=1542669749011&jobListingId=3000625633, 28 days ago
310,Software System Engineer (Perception/Fusion for Automated Driving), Bosch  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5d2a9136&cb=1542669749012&jobListingId=3007285228, 21 days ago
311,Mechanical Project Lead, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bf44db64&cb=1542669749014&jobListingId=2959820746, 30+ days ago
312,Mechanical Engineering Intern, Bosch  ,$29k-$73k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_36697094&cb=1542669749020&jobListingId=2999177499,7 days ago
313,2D/3D Graphics Developer for displaying ADAS functions, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bcf015cb&cb=1542669749021&jobListingId=3007299458, 21 days ago
314,Intern - RBNA Central Sales, Bosch Group  ,80000,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2a652a80&cb=1542669749022&jobListingId=3004952180, 24 days ago
315,Vehicle Calibration Co-op - Chassis Controls (Kettering University- Section B), Bosch Group  ,80000,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_effea65d&cb=1542669749023&jobListingId=3002368407, 26 days ago
316,Software System Engineer (Localization and Mapping for Autonomous Driving), Bosch Group  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f1d78c84&cb=1542669749024&jobListingId=3003666319, 25 days ago
317,Senior Functional Safety Engineer (Chassis Systems), Bosch  ,$75k-$148k,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ff5a1187&cb=1542669749025&jobListingId=2993312524, 30+ days ago
318,(Radar Development) Driver Assistance Systems - Application/Calibration Engineer, Bosch  ,$62k-$88k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_93be996a&cb=1542669749027&jobListingId=3007095138, 21 days ago
319,Software Systems Engineer Automotive Drivers Assist, Bosch  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_203c22a1&cb=1542669749028&jobListingId=3014507430, 15 days ago
320,Hardware Co-op (Kettering Co-Op- Section B), Bosch Group  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bcb1a50d&cb=1542669749029&jobListingId=3002368243, 26 days ago
321,System Software Engineer - VMC, Bosch Group  ,$70k-$104k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_34167451&cb=1542669749030&jobListingId=3003666004, 25 days ago
322,Senior Software Systems Engineer (Autonomous Driving), Bosch  ,$69k-$135k,"Livonia, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a6f94ba2&cb=1542669749031&jobListingId=3014245516, 15 days ago
323,FPGA developer - Video Based Driver Assistance Systems, Bosch Group  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ae6b4a95&cb=1542669749033&jobListingId=3007891092, 20 days ago
324,Sr. Engineering Technician - Driver Assistance, Bosch Group  ,$48k-$75k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b643cd67&cb=1542669749034&jobListingId=3007888487, 20 days ago
325,Software Development Engineer (Driver Assistance - Radar Vehicle Motion Control), Bosch Group  ,$68k-$98k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=180625&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2a722d8e&cb=1542669749035&jobListingId=3003665963, 25 days ago
326,AE Electrical Engineering Co-Op (Kettering University Co-Op), Bosch  ,$44k-$71k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=400784&s=58&guid=000001672e484a9a93756bd51b39472b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_91311d2c&cb=1542669749036&jobListingId=2999718292, 29 days ago
327,Electronics Technician, Bosch  ,$17-$29 per hour,"Farmington Hills, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f144961c&cb=1542669749625&jobListingId=2993146220, 30+ days ago
328,Camera System Engineer, Bosch  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d4b8cf29&cb=1542669749627&jobListingId=2924760130, 30+ days ago
329,Car Multimedia Infotainment Tester (Kettering University Co-op Section A), Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_92576f87&cb=1542669749628&jobListingId=2957863799, 30+ days ago
330,System Integration Engineer, Bosch  ,$61k-$87k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2805588a&cb=1542669749629&jobListingId=2957846903, 30+ days ago
331,Software Requirements Engineer, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0ca0c465&cb=1542669749631&jobListingId=2957799792, 30+ days ago
332,Senior Reliability Engineer - Design for Reliability, Bosch  ,$100k-$130k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9d6e157f&cb=1542669749632&jobListingId=2957816696, 30+ days ago
333,Resident Application Engineer - ADAS Camera development, Bosch  ,$57k-$87k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_830cb6d2&cb=1542669749633&jobListingId=2957760190, 30+ days ago
334,Application Engineer - Driver Assistance Systems (Camera Development), Bosch  ,$57k-$87k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8f6d5fef&cb=1542669749634&jobListingId=2957744485, 30+ days ago
335,Vibration Technician Intern - Associates Degree Program Only, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_243848f2&cb=1542669749635&jobListingId=2924064926, 30+ days ago
336,Infotainment Test Automation Intern, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6fe361e3&cb=1542669749637&jobListingId=2924058676, 30+ days ago
337,Hardware Engineer: ADAS, Bosch  ,$74k-$97k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6cc110f0&cb=1542669749638&jobListingId=2923881091, 30+ days ago
338,Driver Assistance Systems (Radar Development) - (B Section Kettering Co-Op), Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1e29ba36&cb=1542669749639&jobListingId=2923867990, 30+ days ago
339,Systems Engineer - ADAS camera development, Bosch  ,$64k-$127k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d083410a&cb=1542669749640&jobListingId=2923852607, 30+ days ago
340,Software Function Development Engineer - Engine ECUs, Bosch  ,$72k-$101k,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5a29d96e&cb=1542669749641&jobListingId=2924756022, 30+ days ago
341,Function Developer Video based ADAS, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1869e26a&cb=1542669749643&jobListingId=2924636657, 30+ days ago
342,Summer Intern 2019 - Chassis Controls Active Safety, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8bb0280b&cb=1542669749644&jobListingId=2924645353, 30+ days ago
343,Hardware Project Lead: ADAS, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b0ed537f&cb=1542669749645&jobListingId=2924129186, 30+ days ago
344,"CM/EST-NA Documentation Coordinator (12 months, 15 - 40 hours a week)", Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_ba7e0964&cb=1542669749646&jobListingId=2924631460, 30+ days ago
345,Software Product Owner - Sirius XM Car Multimedia, Bosch  ,$89k-$109k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_81e60749&cb=1542669749647&jobListingId=2958738331, 30+ days ago
346,SW Product Owner - Audio/Video Mgmt Car Multimedia, Bosch  ,$89k-$109k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_67905be5&cb=1542669749648&jobListingId=2958740491, 30+ days ago
347,Associate Systems Engineer - Vehicle Computers and Gateways, Bosch  ,$57k-$114k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4d497bb6&cb=1542669749650&jobListingId=2958738330, 30+ days ago
348,Commodity Buyer (Logistics), Bosch  ,80000,"Novi, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1008735d&cb=1542669749651&jobListingId=2957753640, 30+ days ago
349,SW Engineer - Feature Owner Connectivity Car Multimedia, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a42f13e1&cb=1542669749652&jobListingId=2959818688, 30+ days ago
350,Intern - Brake Actuation, Bosch  ,80000,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a3fdc084&cb=1542669749653&jobListingId=2957812860, 30+ days ago
351,Software Engineer - Highly Automated Driving, Bosch Security  ,$50k-$84k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=4120&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d5d8a9f5&cb=1542669749654&jobListingId=3026098623, 4 days ago
352,Software Project Manager - ADAS / automated driving, Bosch  ,$80k-$113k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7ee0135a&cb=1542669749656&jobListingId=2923949159, 30+ days ago
353,Engineering Intern - Technical Project Management, Bosch  ,$50k-$78k,"Plymouth, MI",https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=400784&s=58&guid=000001672e484d148108395983526e3b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1313cb0c&cb=1542669749657&jobListingId=2989491599, 30+ days ago
